tag_id,count
29369,2
126627,2
140626,2
55830187,2
55790930,2
55792576,2
14420427,2
56051440,2
96792,2
4543370,2
786583,2
56036082,2
5334658,2
3683883,2
9609024,2
277079,2
9631699,2
55863154,2
56063476,2
39071,2
301940,2
29685,2
65003,2
752134,2
492501,2
208135,2
800001265,2
55746875,2
55766167,2
55735108,2
55801178,2
55746834,2
55854564,2
709193,2
125083,2
55760371,2
411869,2
244503,2
55781015,2
55746452,2
3819658,2
1357691,2
185394,2
56087116,2
416977,2
593601,2
55855404,2
762043,2
127382,2
5028663,2
733659,2
56088613,2
153247,2
56058131,2
56085963,2
310792,2
572353,2
88665,2
9675085,2
56029199,2
55852571,2
180961,2
9853446,2
56078792,2
56090634,2
55737476,2
41384216,2
409851,2
3755232,2
50003610,2
778481,2
846687,2
120524,2
371556,2
55816181,2
56078029,2
61530,2
531459,2
55842851,2
507102,2
52130,2
1357803,2
407467,2
55740937,2
9783711,2
56094951,2
9541882,2
555340,2
9619697,2
809983,2
56059031,2
56084136,2
723269,2
55859812,2
9886583,2
56066420,2
55852108,2
512032,2
55800117,2
55770561,2
800000496,2
55762984,2
4707025,2
56090930,2
55801084,2
55783812,2
235758,2
9549034,2
55744036,2
56056034,2
55825285,2
754891,2
231426,2
157048,2
858205,2
55851633,2
93244,2
211951,2
9768079,2
112132,2
19231,2
100310,2
292822,2
100951,2
760049,2
56068766,2
818372,2
50016957,2
365434,2
56044648,2
55817969,2
55779059,2
800000617,2
5238255,2
41448086,2
432818,2
131288,2
41442111,2
56095739,2
9758880,2
94054,2
55820705,2
140529,2
3705145,2
155931,2
55805646,2
55752536,2
15337835,2
9709560,2
655894,2
369009,2
9793395,2
5372033,2
55777279,2
403217,2
55833035,2
379524,2
55821119,2
56096393,2
56026669,2
55855052,2
55846997,2
69856,2
87153,2
9626245,2
121359,2
366892,2
55747850,2
56098881,2
55811956,2
56084231,2
55779313,2
3423395,2
532150,2
418613,2
55738190,2
526172,2
56095456,2
56095457,2
55745404,2
55817033,2
56047772,2
41410806,2
10584374,2
45243,2
55801371,2
59533,2
89167,2
691943,2
55737841,2
55809489,2
779363,2
5604100,2
56053972,2
4622197,2
101682,2
277249,2
55809870,2
710808,2
55804151,2
202947,2
600881,2
63208,2
383618,2
37635035,2
63443,2
165962,2
56092516,2
446650,2
846737,2
242820,2
55799910,2
55883979,2
55816407,2
9791101,2
55833090,2
55772169,2
77974,2
731447,2
562627,2
307560,2
6067836,2
196051,2
524764,2
56068599,2
35658,2
380720,2
55861721,2
56024137,2
56040168,2
55761372,2
55751062,2
55804111,2
56090541,2
55765710,2
435467,2
55821762,2
56034338,2
55771656,2
735582,2
134709,2
56035924,2
56043897,2
56056696,2
55793463,2
4291929,2
9744142,2
50019937,2
55838006,2
112920,2
15707049,2
55814468,2
55828009,2
657855,2
278821,2
123118,2
55839806,2
9741501,2
55751839,2
130408,2
1816998,2
55762874,2
3657934,2
263066,2
656519,2
5958142,2
776987,2
55764816,2
96122,2
3637403,2
56096331,2
55856500,2
375654,2
37135,2
58157,2
55750756,2
55777187,2
55761697,2
55853754,2
56055125,2
3447327,2
4390696,2
55775490,2
4107729,2
50007711,2
243143,2
59341,2
55825174,2
56025147,2
55802486,2
190866,2
55811782,2
144488,2
84720,2
55798622,2
9484683,2
55853599,2
55745655,2
244384,2
56084655,2
1357576,2
703975,2
55827526,2
55762400,2
297620,2
55782451,2
234798,2
5037815,2
9797602,2
56082450,2
41439309,2
767629,2
55821970,2
89968,2
56045587,2
55843857,2
14870839,2
150628,2
56051409,2
55747361,2
55746184,2
485176,2
55761408,2
56090066,2
56063166,2
13738733,2
56092042,2
5907622,2
56095072,2
228838,2
292295,2
93183,2
100954,2
128534,2
78834,2
55736634,2
9792382,2
403924,2
56059417,2
55745409,2
55829793,2
9800449,2
37680894,2
68232,2
56042159,2
573449,2
55750614,2
56088384,2
4231368,2
55798109,2
55864062,2
288642,2
743248,2
9745781,2
9627164,2
280249,2
444115,2
5009828,2
249831,2
55817899,2
812303,2
7688520,2
9850063,2
56058380,2
9790118,2
773466,2
55819651,2
5467200,2
55809389,2
101661,2
439790,2
55822325,2
101940,2
55823618,2
55801149,2
56051508,2
860879,2
688777,2
776102,2
9800210,2
41439482,2
55807109,2
56180,2
49474,2
200974,2
55831537,2
434891,2
55756218,2
56066095,2
174427,2
55848922,2
293952,2
14703274,2
55846571,2
9933028,2
494036,2
1433041,2
24486,2
55819127,2
55747324,2
373978,2
537243,2
56060623,2
5910543,2
55763320,2
5655824,2
41437880,2
5421532,2
5539881,2
9493634,2
9763392,2
856354,2
287201,2
55803850,2
55807055,2
753107,2
39911,2
3939734,2
235351,2
371489,2
96956,2
243288,2
55821334,2
55872094,2
280938,2
55809850,2
9846960,2
430036,2
99565,2
55781004,2
25303,2
56076536,2
209545,2
55812550,2
4539466,2
227064,2
287460,2
56659,2
541676,2
4933939,2
377131,2
566750,2
56078242,2
230956,2
5015951,2
852334,2
41682709,2
70380,2
55787363,2
3811303,2
55760076,2
55803288,2
55789921,2
653824,2
55807089,2
56024356,2
55754511,2
206583,2
96362,2
9751923,2
371987,2
55818418,2
9780344,2
55847592,2
137999,2
295339,2
529153,2
55810839,2
55827799,2
56085365,2
55847895,2
88290,2
41434891,2
5280801,2
4916471,2
55791495,2
614952,2
91728,2
5488239,2
83332,2
55829643,2
55747148,2
56075013,2
411007,2
5349997,2
55812119,2
5144069,2
55812332,2
9793381,2
55803501,2
97462,2
55816109,2
9804305,2
9744353,2
186439,2
709791,2
56036984,2
4336746,2
55816826,2
24100996,2
55835866,2
89724,2
3801959,2
724522,2
56051101,2
178621,2
55793729,2
36249,2
56082009,2
5196105,2
590035,2
114608,2
55816700,2
56086764,2
50013250,2
56074542,2
380855,2
721473,2
34105,2
9478146,2
117247,2
261292,2
55786096,2
196809,2
9636800,2
55833846,2
196030,2
800001377,2
55824561,2
56036950,2
41231,2
47552,2
824608,2
205128,2
709836,2
208130,2
267174,2
55803844,2
55911646,2
5048187,2
55766097,2
56030965,2
837657,2
9792739,2
32624,2
136874,2
265109,2
372472,2
56070296,2
244867,2
616005,2
55765635,2
56082635,2
41511430,2
56053773,2
5302802,2
265125,2
665461,2
100699,2
56057866,2
5785029,2
582509,2
55809933,2
56067860,2
56079206,2
55812114,2
55812162,2
3476587,2
56033742,2
138523,2
55833554,2
15857222,2
126702,2
55841545,2
55756710,2
181287,2
418607,2
409203,2
550516,2
9801728,2
431931,2
308856,2
9608356,2
56079875,2
4183280,2
56096583,2
41242,2
4472272,2
55816356,2
55857627,2
56029382,2
56073488,2
4375002,2
56042213,2
55806303,2
55820317,2
122859,2
56080122,2
853119,2
62711,2
3356751,2
37609446,2
56091347,2
56024010,2
9655437,2
5808079,2
55817243,2
55864116,2
118247,2
375667,2
55840528,2
55835646,2
55860641,2
55843270,2
41689505,2
9779519,2
56059033,2
56078548,2
232769,2
55779220,2
412201,2
55798480,2
196493,2
808359,2
139683,2
574379,2
55853103,2
417169,2
613967,2
176922,2
542642,2
44739,2
55826115,2
56070416,2
55764063,2
15961584,2
55736439,2
832444,2
56070710,2
5727769,2
5775945,2
653549,2
632099,2
55752305,2
401614,2
792807,2
55812786,2
763347,2
11865498,2
55813028,2
5972020,2
55845447,2
709712,2
3887433,2
41404032,2
376146,2
55856971,2
55800688,2
55830436,2
15503601,2
55861110,2
9788365,2
55829161,2
55757460,2
5097435,2
10282719,2
660025,2
666456,2
13945270,2
56091109,2
518347,2
3574661,2
9668951,2
10273655,2
56043769,2
9709499,2
56061136,2
9787765,2
153355,2
3700727,2
5173893,2
15067573,2
50019109,2
269552,2
56070490,2
55782575,2
55825911,2
259876,2
55793484,2
9584866,2
275355,2
3333510,2
703099,2
56044776,2
173379,2
56093890,2
55831133,2
9833495,2
55770993,2
219775,2
137905,2
715960,2
422919,2
55775504,2
35123,2
56084465,2
692138,2
55772650,2
798770,2
94576,2
397052,2
56027996,2
604052,2
56086524,2
39762,2
55769584,2
380795,2
55787462,2
55820783,2
55783506,2
478343,2
404886,2
41422347,2
41686225,2
56073354,2
113092,2
55826978,2
9814620,2
4231945,2
633912,2
499869,2
391855,2
56041257,2
92839,2
672862,2
4212224,2
41409290,2
458801,2
9743615,2
548814,2
443183,2
9602667,2
133800,2
56098833,2
268330,2
55832642,2
102619,2
231267,2
33416163,2
9765065,2
601378,2
287097,2
34910,2
698410,2
55751749,2
55852498,2
55824097,2
55737599,2
490751,2
55826077,2
4121212,2
56082548,2
9512529,2
3536162,2
507944,2
15119946,2
11726880,2
55773707,2
14003912,2
56031820,2
100664,2
56091557,2
456950,2
55744116,2
55767871,2
214036,2
56048934,2
56037751,2
55825524,2
56073721,2
203918,2
55835888,2
307766,2
5313714,2
55801961,2
9615447,2
46175,2
58046,2
56090220,2
280638,2
10552790,2
23658,2
47416,2
4924878,2
55781261,2
55735703,2
9795907,2
693829,2
55768627,2
56082216,2
759897,2
9577905,2
206909,2
55916342,2
248549,2
5790631,2
384706,2
4886557,2
9852238,2
160997,2
55749705,2
55863745,2
5689461,2
220131,2
55804306,2
36090,2
106382,2
56032935,2
61011,2
56079670,2
55738069,2
56055515,2
749617,2
8938980,2
281314,2
373759,2
398145,2
22342,2
253178,2
285342,2
5108782,2
56085949,2
56066190,2
55717984,2
4066494,2
56082389,2
33417210,2
55833879,2
616418,2
777111,2
55841468,2
196117,2
58066,2
55767996,2
55773194,2
55776076,2
55841123,2
9555181,2
55817906,2
1355654,2
55758951,2
55773414,2
55757428,2
508697,2
55778376,2
5954223,2
809160,2
55816335,2
55813832,2
742155,2
55790755,2
41493618,2
9828090,2
174852,2
56055516,2
4833516,2
56069874,2
142815,2
55754461,2
4408434,2
5584687,2
236528,2
50090,2
56062582,2
455105,2
55776498,2
55801148,2
9569765,2
56064859,2
198588,2
55852014,2
299691,2
382673,2
55753664,2
719685,2
55840780,2
9499328,2
4726724,2
55753449,2
41452096,2
55746866,2
56088626,2
50691,2
4070214,2
55860083,2
92571,2
54307,2
56083426,2
55750044,2
56058362,2
448651,2
4148450,2
3940842,2
55834848,2
709951,2
56085999,2
56064153,2
55814932,2
9579514,2
119003,2
64948,2
55754000,2
392334,2
6477,2
468154,2
55860874,2
5192009,2
56095516,2
4749394,2
24100397,2
773012,2
3414972,2
56072913,2
661933,2
29536,2
55773116,2
650834,2
159374,2
99448,2
56034417,2
199208,2
9626268,2
56098069,2
130616,2
55822053,2
55772122,2
754257,2
88162,2
50027357,2
695834,2
41376878,2
56094520,2
3776825,2
55830464,2
55864015,2
55773183,2
42963,2
826170,2
211546,2
9805189,2
55768733,2
447325,2
439968,2
55752199,2
55793574,2
55862429,2
55839178,2
739777,2
145260,2
55789476,2
395818,2
55734965,2
420968,2
41438665,2
429532,2
5081766,2
373919,2
56059037,2
801673,2
496081,2
55837534,2
646611,2
287958,2
427569,2
9737439,2
716372,2
236679,2
5729709,2
55827911,2
173958,2
852155,2
56086391,2
409874,2
630628,2
33394030,2
48606,2
3532857,2
5997500,2
71294,2
55812061,2
55810189,2
56034787,2
3680573,2
175844,2
56044823,2
493524,2
56039859,2
55833306,2
55768024,2
55845227,2
56069820,2
55764061,2
55827451,2
13303438,2
56089939,2
196486,2
94658,2
9626504,2
55835795,2
4318878,2
55814520,2
3324790,2
56034348,2
5529361,2
50027210,2
198902,2
55735145,2
216045,2
56064424,2
779008,2
394412,2
3962567,2
714368,2
41690130,2
55856527,2
55825884,2
823268,2
55854735,2
56029617,2
3326647,2
56058687,2
265400,2
5681185,2
55863200,2
55750149,2
459624,2
3851176,2
55854049,2
207909,2
72435,2
676040,2
55744401,2
55809648,2
380285,2
4621180,2
3644809,2
169820,2
290214,2
550859,2
56059094,2
56092986,2
55782062,2
178346,2
540042,2
55857006,2
466747,2
55765127,2
9823157,2
55768573,2
55804804,2
469814,2
43765,2
370184,2
184157,2
130759,2
3995185,2
622567,2
3422296,2
37720906,2
646496,2
228054,2
4242575,2
55861741,2
46082,2
161780,2
764883,2
727151,2
5802217,2
265223,2
5897390,2
29632,2
55842826,2
55827809,2
55830107,2
56088137,2
5081798,2
205436,2
55775228,2
55759847,2
25505,2
155540,2
55810729,2
56054144,2
55817079,2
367801,2
825594,2
55764384,2
75864,2
55827728,2
55838181,2
422057,2
719863,2
258501,2
24551,2
5009690,2
55862739,2
466731,2
5294560,2
34265,2
55809069,2
55815304,2
130003,2
55826105,2
56089041,2
55847919,2
5854652,2
100972,2
80760,2
55798986,2
55855543,2
9880678,2
55761259,2
648872,2
56032911,2
55834447,2
72096,2
56054428,2
3409313,2
55862045,2
22674,2
55787539,2
4505499,2
5212806,2
41394590,2
172659,2
522304,2
71343,2
611293,2
55738053,2
56079672,2
56030319,2
55824826,2
55830835,2
55815647,2
598428,2
9840234,2
56030588,2
4914007,2
498959,2
55767596,2
50003208,2
26033,2
92580,2
236533,2
56095102,2
55793324,2
166533,2
259149,2
255026,2
60785,2
432617,2
603266,2
96738,2
206526,2
525770,2
55814048,2
807307,2
41667915,2
15325094,2
9862387,2
56042141,2
187584,2
56079519,2
55750283,2
9861643,2
55834336,2
55736769,2
46980,2
642182,2
55959854,2
863084,2
55805603,2
201051,2
55772563,2
75512,2
284313,2
286607,2
101225,2
5498385,2
56073815,2
419305,2
603201,2
55761006,2
55746384,2
55833444,2
56065492,2
13579928,2
28903,2
39658784,2
369937,2
376273,2
9776605,2
5188117,2
9614146,2
55747624,2
55784080,2
56036770,2
155612,2
55801863,2
208621,2
160274,2
624032,2
4475938,2
416352,2
464469,2
55760028,2
56087844,2
231309,2
6053152,2
706938,2
55749795,2
43556,2
207735,2
3786379,2
145103,2
55773289,2
372893,2
56061814,2
643470,2
56034245,2
55766102,2
5980218,2
800003599,2
55813228,2
833009,2
612046,2
56099242,2
56059919,2
9804175,2
85887,2
56071090,2
282111,2
9786363,2
55863175,2
4804305,2
541807,2
449070,2
620638,2
56085541,2
9786015,2
55827931,2
55787494,2
535635,2
56078000,2
55802501,2
430209,2
4294815,2
15182918,2
56092377,2
55766422,2
153337,2
55754630,2
55801265,2
56045881,2
5251332,2
655525,2
4317259,2
55825042,2
55734968,2
55738172,2
396881,2
56055650,2
6076136,2
5406515,2
14924056,2
55749905,2
55798485,2
179087,2
4072682,2
714431,2
55821060,2
9631204,2
87300,2
56024857,2
55762402,2
60100,2
120214,2
45394,2
272119,2
56069459,2
304569,2
24720,2
56059442,2
9793915,2
56092040,2
617980,2
55864350,2
196910,2
55863715,2
55741242,2
56023460,2
55835370,2
55783674,2
123601,2
1710708,2
9838414,2
9881430,2
55788064,2
55783285,2
263133,2
56025647,2
55862401,2
866843,2
6075703,2
9772621,2
9805683,2
9781172,2
378626,2
55807766,2
20695,2
547411,2
531516,2
55763743,2
9494218,2
565428,2
50027806,2
66385,2
55775461,2
27249,2
130662,2
764582,2
160654,2
55840491,2
55801109,2
294808,2
55804716,2
101994,2
55853900,2
137191,2
512300,2
56087504,2
224715,2
59352,2
429612,2
55756432,2
68346,2
59687,2
89992,2
56084181,2
55753440,2
55854619,2
36904,2
56088913,2
793562,2
55843468,2
56091042,2
366293,2
55736674,2
55744503,2
710323,2
56086619,2
533651,2
369585,2
508972,2
380896,2
55864467,2
55816563,2
56039452,2
71287,2
302476,2
55861929,2
55753835,2
56068213,2
3510547,2
56086858,2
55805515,2
412349,2
241222,2
413058,2
609142,2
56090064,2
447107,2
217257,2
9799710,2
56081684,2
844160,2
33972,2
55747309,2
150167,2
9763711,2
56057349,2
56084862,2
4280847,2
370020,2
55814199,2
56027738,2
55787926,2
239278,2
793691,2
56089442,2
666841,2
5394193,2
658518,2
279062,2
250892,2
55746823,2
118192,2
711322,2
55797913,2
70762,2
56069552,2
181031,2
9592219,2
101548,2
621652,2
55847073,2
55850957,2
55863247,2
5790961,2
301588,2
55744868,2
102246,2
90591,2
55748950,2
55815642,2
55786458,2
55850596,2
99595,2
228941,2
400608,2
13939065,2
56059987,2
4563669,2
56088807,2
304305,2
141485,2
56059891,2
55822699,2
55773921,2
14555231,2
4680374,2
9860510,2
429561,2
81846,2
56076467,2
55786332,2
55814224,2
369003,2
516265,2
55819631,2
657801,2
96067,2
55816637,2
55805884,2
55834160,2
4991980,2
55738622,2
56097244,2
4543369,2
37662,2
3779544,2
743234,2
55787934,2
55820904,2
195386,2
55849649,2
56089055,2
55790345,2
56068055,2
56065110,2
11928842,2
55798486,2
55773064,2
529361,2
418362,2
9888685,2
9593813,2
43436,2
79262,2
9880814,2
77445,2
55862713,2
540581,2
56022932,2
788850,2
122522,2
5744620,2
56080017,2
55809059,2
486189,2
289897,2
56079828,2
55831737,2
555685,2
56030311,2
55755679,2
16005524,2
55784282,2
9618159,2
55857202,2
56099815,2
9672387,2
55799025,2
55861840,2
375856,2
55841201,2
55749592,2
366395,2
56066642,2
41352208,2
5988605,2
33394566,2
309561,2
9721783,2
55801141,2
55751976,2
55823288,2
55807012,2
221938,2
9765577,2
4447673,2
790737,2
208226,2
3723515,2
9884176,2
466464,2
428488,2
55745831,2
56058326,2
19574,2
186960,2
55835347,2
427864,2
3374959,2
55847218,2
59809,2
665635,2
41423992,2
234090,2
19578,2
56039072,2
5076153,2
833883,2
55756780,2
55759351,2
369041,2
802047,2
55805448,2
120574,2
56046009,2
55810329,2
41697393,2
3596944,2
220932,2
399109,2
407296,2
55810153,2
56085421,2
200152,2
49123,2
55854379,2
269867,2
55801590,2
55755356,2
56050780,2
56066066,2
4387808,2
9645902,2
55805501,2
3326282,2
55754400,2
55787467,2
49576,2
56095066,2
56082985,2
5585617,2
55787977,2
101433,2
3790500,2
197363,2
56093553,2
177300,2
71569,2
455426,2
52207,2
49368,2
5889226,2
86125,2
15410956,2
38394488,2
648580,2
560817,2
55737906,2
55807064,2
518999,2
264498,2
627566,2
14002466,2
206130,2
95286,2
10620941,2
10173773,2
55822631,2
5671849,2
58756,2
9860061,2
56072370,2
167651,2
712501,2
55860952,2
100862,2
56090110,2
4394571,2
56033221,2
5453410,2
56084497,2
55753344,2
3403847,2
9887729,2
379746,2
55854765,2
9789538,2
13808198,2
55837227,2
4397711,2
267084,2
424085,2
55781008,2
844512,2
56036621,2
573040,2
87330,2
55799772,2
55821125,2
4808848,2
37651575,2
56052103,2
9778985,2
368992,2
681385,2
55839615,2
800000608,2
56035246,2
400769,2
55789008,2
800001263,2
32068,2
55780843,2
710306,2
800000133,2
287766,2
82850,2
5519042,2
185732,2
660631,2
55845822,2
55806963,2
41439556,2
41684700,2
3775068,2
9763044,2
1358344,2
55824179,2
55757574,2
55776131,2
85245,2
55833578,2
56087661,2
3612614,2
4031618,2
9755393,2
55779039,2
56024287,2
61982,2
55766840,2
56075700,2
5933769,2
291603,2
5357212,2
55776371,2
55762229,2
3748342,2
56032373,2
56097668,2
245693,2
377311,2
185638,2
56024858,2
9833117,2
173925,2
635463,2
3378069,2
55767280,2
786864,2
452515,2
15698016,2
56061296,2
285868,2
72425,2
36044,2
56096119,2
56073426,2
6007059,2
420087,2
55845960,2
55764864,2
375520,2
55763350,2
4080391,2
5973662,2
55775310,2
9541922,2
373585,2
9841891,2
56056067,2
37665412,2
613165,2
5967784,2
792034,2
414013,2
55826218,2
56045178,2
169352,2
55816905,2
55787708,2
680010,2
55734970,2
374420,2
55770913,2
670833,2
55852874,2
138777,2
835574,2
41585593,2
797473,2
249287,2
137041,2
56052515,2
56077718,2
658629,2
285055,2
447993,2
290018,2
9782208,2
194286,2
844839,2
50005890,2
56079186,2
56043663,2
55779746,2
61524,2
55751355,2
734486,2
414072,2
540439,2
823709,2
4936412,2
281342,2
3533515,2
55747278,2
55752796,2
22652,2
4129749,2
80418,2
55837481,2
4267431,2
199942,2
55754255,2
91568,2
4574652,2
55775407,2
56077630,2
55820316,2
58656,2
14011309,2
55751977,2
55789297,2
573263,2
55746974,2
56086390,2
4579490,2
9696860,2
222090,2
55789101,2
142919,2
740475,2
562157,2
55753952,2
623035,2
56043612,2
830579,2
55789546,2
55765358,2
4019623,2
58165,2
56055401,2
56067233,2
55759373,2
56097373,2
182501,2
9540300,2
55814065,2
9800043,2
55789536,2
56048073,2
55753370,2
532726,2
54312,2
225434,2
800276,2
4112387,2
56041356,2
46141,2
129060,2
5715152,2
35180300,2
55778670,2
682966,2
416830,2
10280227,2
56081884,2
9685957,2
800003596,2
3768533,2
566683,2
418944,2
518368,2
173774,2
94253,2
758924,2
56026124,2
56052181,2
233343,2
6054519,2
4941677,2
55850717,2
55814549,2
103375,2
638792,2
37657791,2
56089371,2
55773387,2
50018073,2
130081,2
777176,2
5143403,2
4098249,2
55818382,2
9806524,2
55761825,2
480581,2
56044782,2
56096674,2
193692,2
306388,2
40541819,2
152549,2
55811743,2
55823212,2
55751308,2
748430,2
3557796,2
219808,2
177007,2
3879869,2
800065,2
9502836,2
3326830,2
400117,2
56082557,2
4077160,2
165840,2
55827100,2
9482841,2
56042495,2
403946,2
55822817,2
56046346,2
55843373,2
9787803,2
13180744,2
5085864,2
288196,2
4111907,2
3471858,2
652755,2
553521,2
539322,2
56036664,2
4836924,2
542080,2
10641361,2
5944985,2
56094857,2
155464,2
210011,2
511388,2
379455,2
55744231,2
41382194,2
56038339,2
56077281,2
14519438,2
586293,2
147404,2
4253184,2
56043579,2
50027859,2
754420,2
5369621,2
55745909,2
9688453,2
55825929,2
847821,2
56036427,2
3434437,2
55822184,2
55739286,2
61532,2
200360,2
150418,2
55772432,2
41813,2
178303,2
727412,2
798696,2
4706597,2
55821863,2
55821864,2
55846038,2
37614297,2
476964,2
273321,2
142904,2
55862520,2
223326,2
384896,2
143577,2
55846640,2
380849,2
5678569,2
56040324,2
191652,2
56079177,2
28900,2
33398476,2
769232,2
159294,2
56085057,2
113080,2
55763082,2
55849499,2
4072928,2
4249204,2
55793690,2
37778975,2
37778976,2
307539,2
56063072,2
55744382,2
180368,2
34677937,2
95117,2
55742162,2
55817024,2
537176,2
4369544,2
108246,2
129787,2
788730,2
56039715,2
364980,2
515057,2
55788292,2
56059141,2
56043621,2
85482,2
1354892,2
55837600,2
55777377,2
9914955,2
634432,2
130570,2
397012,2
4142975,2
56097055,2
33387348,2
55814553,2
115737,2
55815190,2
3767632,2
576566,2
87607,2
153408,2
42354,2
5842984,2
55754250,2
32583,2
55816783,2
205464,2
55831172,2
56042634,2
3686621,2
55823004,2
55814960,2
55803461,2
178612,2
55807043,2
56094797,2
55773953,2
5884429,2
863694,2
369150,2
189231,2
56071287,2
403052,2
56038381,2
4479171,2
21028,2
408039,2
55859618,2
55855847,2
5555549,2
42347,2
55773608,2
55829609,2
428070,2
55798968,2
55783461,2
242044,2
207663,2
40763,2
4664823,2
454073,2
56075066,2
88366,2
56068423,2
56086411,2
55814536,2
29321,2
9792825,2
55819599,2
79086,2
56066042,2
55830786,2
9664577,2
55808583,2
55832705,2
3814559,2
56030190,2
9805658,2
5333337,2
55793600,2
56039698,2
122929,2
241125,2
677956,2
55849321,2
56074588,2
55736097,2
293227,2
55766937,2
3810115,2
55768601,2
55760435,2
55838080,2
4204090,2
56093709,2
5394229,2
55754906,2
55749461,2
56073522,2
3841195,2
55747559,2
129258,2
5083378,2
56085416,2
5739552,2
236270,2
55845721,2
55807206,2
629477,2
56077725,2
109113,2
55827022,2
800000005,2
5761481,2
711022,2
242364,2
253222,2
9790969,2
55801042,2
50000111,2
55864847,2
9723291,2
6350124,2
664940,2
55810417,2
448039,2
55819986,2
9909622,2
238976,2
1357272,2
55744086,2
55773621,2
55836641,2
55762503,2
243401,2
153258,2
55858406,2
134864,2
56079652,2
840899,2
5203959,2
55785233,2
55814424,2
153410,2
56086062,2
5727955,2
55810312,2
55851165,2
55815222,2
141342,2
55803221,2
55750634,2
50011330,2
820294,2
188563,2
209323,2
5149369,2
285273,2
423418,2
55857867,2
55818280,2
100025,2
75395,2
154717,2
55822356,2
800002529,2
265839,2
56097347,2
55798083,2
755205,2
66565,2
752646,2
56096773,2
107415,2
3804111,2
55872664,2
55762024,2
55718746,2
24502,2
865165,2
9733807,2
310463,2
9781266,2
3545419,2
4239228,2
55822793,2
9622991,2
56098214,2
13285559,2
704585,2
55819100,2
55768347,2
34393258,2
617555,2
4674739,2
23547,2
155238,2
55747405,2
56031583,2
235996,2
228636,2
9903617,2
55861621,2
592157,2
13227295,2
55846467,2
55799001,2
56090045,2
55800216,2
3323578,2
56074372,2
3899779,2
644251,2
839704,2
55735545,2
841181,2
55810414,2
4385009,2
84501,2
56051691,2
52696,2
89643,2
9839823,2
56051854,2
574331,2
863863,2
75966,2
27854,2
55803717,2
55765510,2
3817591,2
4193561,2
3792784,2
55752912,2
56070721,2
9601431,2
56095644,2
474811,2
440028,2
6048391,2
55817132,2
300271,2
55824717,2
56090290,2
56024364,2
9865263,2
55847176,2
369599,2
309147,2
45945,2
415421,2
101990,2
34235,2
41442358,2
55862715,2
120315,2
170881,2
9488355,2
56047030,2
579971,2
3324043,2
286508,2
29742,2
155481,2
56060897,2
56030253,2
179920,2
94381,2
789819,2
41426191,2
3862826,2
55760699,2
56049807,2
56053836,2
505456,2
50001738,2
56053495,2
377612,2
589781,2
213058,2
268693,2
782242,2
446451,2
55766092,2
55841216,2
55756443,2
55821468,2
703214,2
3343838,2
56026741,2
439967,2
9745204,2
211760,2
56076787,2
9747959,2
5613148,2
61732,2
5896221,2
13620118,2
55820503,2
239507,2
56090199,2
50017898,2
5338319,2
770371,2
56064246,2
698211,2
15283926,2
9740164,2
100063,2
199944,2
56079849,2
9783675,2
55777457,2
56051025,2
56065684,2
55747550,2
3323094,2
55841905,2
4686870,2
301309,2
55815762,2
257354,2
815565,2
13289361,2
90240,2
789708,2
4856798,2
566154,2
55810016,2
41412474,2
55816738,2
94105,2
838246,2
33395746,2
779265,2
37667737,2
56093534,2
55864133,2
55752344,2
608877,2
308462,2
55788317,2
55788365,2
168625,2
162817,2
55813269,2
165984,2
55748831,2
55842897,2
160221,2
55809225,2
55757077,2
9832040,2
306034,2
56031339,2
55848279,2
679417,2
55815704,2
60645,2
781463,2
55785575,2
55824157,2
14528752,2
3680074,2
55793294,2
56043514,2
56083579,2
55821545,2
427719,2
55757866,2
55766292,2
3389461,2
9848253,2
55822558,2
194654,2
4064440,2
55821594,2
55783866,2
29710,2
56036709,2
4246702,2
56043857,2
56083526,2
755852,2
55744505,2
3699476,2
4194092,2
61974,2
56042096,2
55821072,2
55758568,2
826934,2
4343670,2
55820383,2
660539,2
423810,2
1354031,2
234693,2
257588,2
39314,2
61272,2
121712,2
639620,2
56034785,2
225768,2
161866,2
55862000,2
59488,2
55752387,2
225769,2
41436059,2
55736226,2
55791007,2
372631,2
82566,2
134877,2
56052912,2
56034626,2
9755988,2
589574,2
55835535,2
55842972,2
806371,2
6043590,2
55768905,2
249816,2
56027156,2
5271969,2
55747755,2
249818,2
55747574,2
783827,2
61404,2
132770,2
598082,2
789529,2
55864714,2
369952,2
86897,2
693177,2
485361,2
50013816,2
260746,2
242632,2
242631,2
55820340,2
55779696,2
802325,2
56090147,2
56075939,2
208368,2
55814542,2
55816315,2
55809382,2
113314,2
55817357,2
55861041,2
4207050,2
545276,2
165996,2
393489,2
3433883,2
55830201,2
56087705,2
55773609,2
193731,2
56088695,2
132420,2
5406541,2
764074,2
547760,2
81188,2
3326489,2
55807334,2
9883652,2
56043781,2
9826125,2
689978,2
55860257,2
10372179,2
5319373,2
55780362,2
693562,2
56030936,2
56081610,2
9591674,2
55805056,2
687807,2
55810381,2
14004032,2
28081,2
44224,2
690725,2
128926,2
282660,2
55780837,2
179060,2
55755014,2
55863164,2
55806248,2
4641893,2
55852651,2
866311,2
9550333,2
9788065,2
9783379,2
55741975,2
441486,2
55830397,2
55829158,2
527845,2
55834890,2
273936,2
56096916,2
41388514,2
368764,2
9688656,2
3563468,2
55757215,2
285694,2
