id_1,id_2,score
1858824359417855354,8380028281291380142,0.9
6641621567983367531,5749932565634022830,1.0
8983509493921525114,5704899370092676474,0.35
2498338699725411758,4912259632267443578,0.05
5326601814642443694,5767950271978567086,0.0
8668266601705854330,2273156562297961850,0.0
1552576829260991918,5740927217295822254,0.0
2813584312179518842,5497729876254520750,0.0
3867424169091474810,7785562375494931834,0.5
2552377355711255982,5794956620610571694,0.0
2696481347333047726,7614420491404162478,0.55
642846975257650606,615819961464393134,0.0
471713998142999982,3633238386325765550,0.05
7749527398484905390,6875830150195254702,0.0
7614426780576069038,8127825510024301998,0.35
940091074808137082,4678072704771855790,0.6
678867438505272750,8389040351619993006,0.0
1705696640388994478,6020150880319686062,0.65
7173067896302831022,7695486602846739834,0.0
4371827677956963758,516747807504127406,0.0
183471276323636654,8632226231273397678,0.0
1975917025646747054,1768749111295155578,0.0
3011744231369647534,2759542877173798318,1.0
2525353097227617658,1957907333222043054,0.0
5002336092535025070,5002332719658968494,0.7
2138046847903528299,1624607608188855726,0.1
4290767582526459258,1354415919097605498,0.5
1516548243965805998,660865402415177134,0.45
4272739849547969899,940069544795979182,0.75
498729437029703034,8244923528525204910,0.0
7073998130283851182,7200087859022593454,0.0
8289970395552775598,7911665473342868910,1.0
7902658322799605166,2065982464340891002,0.65
1237326091492124078,7236117933477553582,0.85
3408060042196440494,5605817257006003630,1.0
2011945950076177838,8362022368038145402,0.5
2453294242538026362,1084199912565570938,0.1
2903647306648278446,174459594352348590,0.65
7686473685076847994,7776550225528090030,0.05
363627273206070702,5677872960089742766,0.25
2192083075212078510,3624221018419912043,0.0
660860437150064046,8217903876214855086,1.0
165476662864153978,3651253952505314734,1.0
8875438336924282286,4984327916158354862,0.85
3543168002502739374,7335196206465461678,0.7
2975717997756706170,3867429883615172014,0.05
1786761641947243950,8371025239948658094,0.0
75398408459541934,1327396855537257902,0.3
6407460735359792558,2345209005224615342,0.4
7713503009020050862,759945346312504750,0.5
1984922334556364206,7452296180479284602,0.5
1300372188408911278,3020750977337931182,0.05
7938680333385870766,3525155281923632558,0.35
3173874276423366062,1273355861074521518,0.0
1282354648839781806,7695478341827683758,1.0
3065787054471030190,6875831588526622126,0.0
7983719641714605434,7974680697562568110,0.05
5984120682129178030,1399456772455441838,0.85
3777347645255073146,4065593903981086126,0.15
7064991279911687598,4029565147106385326,1.0
3254935253434983802,1939884163584005498,1.0
4209708782062835118,2552380178660380026,0.1
6344414981584772526,8659265166167063982,0.55
2669463529493839211,4651054482092836270,0.0
12324978793823662,5389642071037031854,1.0
2489326936858912174,2255133297045222830,0.65
4002539548348401070,6254339914800496046,0.0
2192066784079789486,2597414638997917102,0.75
480722672018189675,8677246783590528430,1.0
5803977817761631610,2786571541620692346,0.85
3029762451685895598,1012149908905823662,0.0
7515346494754436474,7641442266662819194,0.5
1480519242435622318,3858418038780015994,0.0
6884834086375865774,7515341117042443694,0.65
120416365769045422,1777752237811920302,1.0
3975510939445112186,6110223227597266298,0.05
3597216480251786670,5668873420511743406,1.0
4119627134289114542,2615427636627697018,0.0
3326996338092840314,895050980836126126,0.0
2660464855414709626,6191284830211073454,0.05
2894649338417112494,2957698115589592494,0.0
3290970044891889018,3065791645801839994,0.0
7803576956651546030,7551373491675686318,0.5
4227719894672876922,4741129207639885178,0.5
1597613625670819194,3236917986809175470,0.0
2543364206713943403,3453088979033554350,1.0
2408269305537277358,4029564712765255034,0.0
561783103134850478,3164865859668082094,0.55
471711459355325870,615819961464393134,0.0
7173063516420539770,3669271379890746746,0.0
850008968298671482,6137245558982778286,0.6
2444278847212760494,8298960355075716526,0.05
4885241064367744430,4110597337372302766,0.0
228511431710215546,66386834449081774,0.0
2372229625668361594,444690848538713518,0.0
273549953444005242,3182874247890879866,0.15
8920459112634983802,6362427750130359674,0.0
804953250098169262,4813182616614909358,0.25
6749732794348819834,3921469931796260218,1.0
913066598844325294,6209297948274441646,0.9
5497728273579767214,6488525644805424506,0.0
3038768692985515438,6137242158637389230,0.05
7596401921354622382,6002139801957272954,1.0
3065772143735227822,3633237666580745646,0.45
7515343829753273774,4416868145036477870,1.0
3534153926354183598,1876840867672778158,0.85
1255335415663699374,804970071976779182,0.05
877036382133910958,714906767758546350,0.0
5785962461562934702,1669674243434745262,0.55
2543365662260821422,4299774986854350254,0.0
615819961464393134,489729526590811566,0.0
2111022100915627438,8055769602838238586,0.0
5173475319072390574,7452284943336041902,0.0
3047771510150575534,3408048356930385274,0.5
895050782076177786,2696481661088763310,1.0
8425073683908036014,8335002237845312890,1.0
1723715631161486699,165442574339200430,0.55
102418993241144750,1849811874978409902,0.8
8758340544579349934,1282365752603796910,1.0
2885648853858725294,5164458124339189166,0.0
3074793831398557102,8001729274786813358,0.0
1336402422921870714,7578386441275448698,0.65
426665460533986734,2696489582908087674,0.0
1516552384591478190,1390452162290871674,0.05
1363426868851226030,8371028799423899054,0.05
651848772089679278,4191687074480039342,0.7
1822795672084014510,669872865878056366,0.0
7245120431317421486,3732313381919440250,0.95
6785765548438941050,7110027305863570810,0.45
3651255474194783662,8731316913564493230,0.6
4218694907535797611,2723510441337103790,0.5
2552377764286791034,5011338991467048366,0.0
6695691978003674490,6623631987913391482,0.5
8199889286733661614,5209497215324562810,0.0
7470314863980596654,165474145226753454,0.5
1579604998260002170,5533764875932118394,0.0
273556339873932718,8758336967032718766,0.15
2264145379505894830,3876435869543425454,0.15
3507140548284071290,3921471824518540718,0.85
1552579767230635386,6794770421129303470,0.6
8136839314221774254,1777757500083729838,0.0
1561583980589727150,2363218078247042426,1.0
7128032844634946938,5722909751459517818,1.0
3534162608278713722,2255144395960010106,0.4
615827778566262138,2074994979252450734,0.0
1561583185665547694,2606417329860701614,0.0
8785352546164811182,3002732788187950510,0.0
1894845786263985582,7677475267787836794,1.0
1372434733533160878,372609428103361966,0.0
129412515144050094,5497714927779814830,0.0
1894851682454379898,8055774705375192494,0.0
2147052306876032430,2966707151976603054,0.45
4687082359477939563,3092809085045914987,0.1
7812582870862841262,1300377790839829934,1.0
696897268455103918,2381241308724157870,0.0
2939664680992902522,4425868691618008494,0.05
4191685821344484782,2705496499119977902,1.0
8344011618665241978,8803376012180876651,0.05
1471503134770455982,1588606817560640942,0.0
678878190232722862,6290362343248111022,0.0
3786358664828401003,2795563402040982958,1.0
3381032845421587886,8515138977805850030,0.6
2084002310288952750,8416063159109748142,0.0
2291169436891954606,1975918037726981550,1.0
1057175037218786734,3561184439319350650,0.0
4245729371732309422,5731919285810988410,0.0
7902650659990719918,1192292465924203898,0.0
3245932661399084462,2228115508328996270,0.0
1210290219279328686,6407459915782260142,0.75
5074385028095653242,8434070687184659834,0.5
435677064299101614,6866824960738854318,0.4
2111022703839810990,8362024381708981626,0.65
3975517045952112046,2228115152751633838,0.0
4587992807793958251,633832857069761914,0.1
1417470803931704698,8100810680977059194,1.0
642850202439099822,1273353652883305902,0.0
1327368412613721518,6965901788858033582,1.0
21353736463996334,30359730352438702,0.0
2327187065765094763,336592303511158138,0.05
976118985295660462,7092009397326992762,0.4
3939488876772056494,7650454403620806062,1.0
2993715299013619118,1057175037218786734,0.05
237526851070557614,39368645251100078,0.0
3507132694553697710,3038768890980609454,0.65
48375096486878586,3074798734792805806,0.4
1966906724113003950,4497929166773484974,0.0
606801503707301294,7821573176010376622,0.0
7344209559966383482,3939488424354760058,0.45
7101009647691685242,5695891367198911866,0.1
1192292965380978042,4038558233835474350,0.0
21342428363531694,5101413523420882350,1.0
2210100292783416750,8091801126735623598,0.0
3164864414566034862,6461498780806184366,0.0
1345412195411869102,5254536452141442478,0.0
1993931437703380398,2480311821122913710,0.15
1327390878398786923,6497527258692676986,0.0
985126882507599278,2714509842711438714,0.05
309572401722539438,1309374295767203246,0.0
66386426539916718,5551773988028775854,0.0
3020753021079702958,7470306415134774702,0.0
6137239958779014522,1750737972389684654,1.0
6047161465389645163,5209497516104895918,0.1
264548355389719982,1687686739764616622,0.1
2399254771146349998,7677470027890224506,1.0
7155056726768016762,1120231275501118842,0.15
3417056472659397995,1066189159541327226,0.85
3561182277811744174,4606017339553267118,0.0
318591980522026414,8965501111874966958,0.1
4750134876947873198,1912862959645414830,0.0
1012131685114893742,804970071976779182,0.35
3002734040549481902,210502401887176110,1.0
8019751859988741498,1408456069118541178,0.0
2183082191595228590,5830984832962063723,0.0
345614130321878446,615819961464393134,0.0
8542156765375845806,822991406971329966,0.05
2903665246615182714,1894854773679777146,0.6
2255143806235006330,4606015478522705326,0.35
2660468922039705006,6983919997607349678,0.0
4065584147868224942,6614619866371011962,0.0
1543567872446707118,5020347170486212014,0.55
750930300047914414,4353815803279433134,0.0
552771887014544814,4344803525270848942,1.0
525757030433572270,5344608292065187246,0.0
877037445294005678,3543168195165621678,0.0
868038245393792430,1615627237383026042,0.6
2390246530091576750,8037765166153557422,0.0
1570589550724951418,4957293623921118638,0.1
7443291677647039918,2183084980108021166,0.95
8587199076461593978,3281955266426703226,0.5
7875631809627270574,5722912802711711150,0.0
1966896548236617134,5488714883178472878,0.25
2723510427142393262,3786354588536305070,0.0
57379226559622574,2939680991612046766,0.5
3426072457919759790,7245128764633132462,0.0
7704486373158567342,7200097283836497274,0.15
1741729127815663022,2065986842559694254,0.1
6659657191286263214,2174079574012253614,1.0
138444733319650734,795972243971579310,0.15
1201292809791278510,5461699453887460782,1.0
642848436811283886,7236119493031290234,0.0
6785762482933011886,66383036087883182,0.0
3381028672264404346,994130993548107182,0.0
7866621708607270266,1768753748028145070,0.5
7037958289857650094,6083206586198449530,0.0
4506937613728965995,1003139982053752238,1.0
2678481123003030906,7146051388100564398,0.65
399645569430979947,237516215406980526,0.5
1039161378698452398,4912264116784752046,0.6
1948886507648040366,5110415960020149678,1.0
759942949445719470,1750736112622425518,0.15
1858810861320338862,6191284642494270894,0.05
8497131040404321658,8884442418675746170,1.0
1345413587049319854,8497126931785407866,0.15
1093215102810461562,2011938383170917754,1.0
1957902810890558894,8091794494791581102,0.0
4921277479672690094,2939684215132724602,0.5
1228315111155320238,795972243971579310,0.0
66378635017891246,1966896941148931502,0.5
2867634452529946030,4380837386449517998,0.0
48375096486878586,1507543567210866094,0.65
7740521478405313899,1516545285125379502,1.0
3831398623480526254,7632437068412145070,0.0
7839604390690471275,7857617646933083566,0.3
1030161837771316654,7974708812670274990,0.0
3083804345278750126,147451878894663086,1.0
417659937445588398,5146438078294695342,1.0
2993722920586446202,435682782932964782,0.05
1399458217364340090,5569795804118789550,0.0
3534162621637995883,633840701685519723,0.15
3507141416883002798,4245731548930180459,0.9
877033780914517422,8704289740413345198,1.0
84393036295007662,7956693305464640875,0.05
1264354997982252410,3714298920638635438,1.0
6353422200096570798,2525353824290508206,0.85
66390759255494062,6461501842765491630,0.0
1732719457835109806,8848407336966555054,0.0
4506944093646060922,859024456246635950,0.5
8208875374936343915,5641843318728517038,0.65
3263947987238399354,3272955676375276922,0.0
4714107382828107130,5308581838209863086,0.95
2381238618874592686,5758941378429924782,0.0
4056578443035831659,6722680705937337774,0.8
8569193221201632634,4254742474723071406,0.5
633844466413393326,3966507680634561966,0.0
1462482613062925742,7884636294543697326,1.0
5966100495485605294,2120027441063468395,0.55
8154852255050120570,6542568994887812526,0.0
6533557976508157358,4633044846388831662,0.0
1210302164863329658,841002519107741050,0.0
2336205011857171819,7037963863124221358,0.1
6929868433266433402,1075192753101147514,1.0
5479717706256399790,2372226295336461742,0.5
940085434240916858,4191685846965577134,0.0
426679628247696814,5227511216930555310,1.0
1849814040923413934,4804169081174318510,0.4
3200898511494491566,1795766685784626606,1.0
7064988171626589562,696898293229729146,1.0
4804181201141872046,7299174123784746414,0.55
1426461693647021486,1435485280991075758,0.05
5677877722637131130,444689647580771706,0.0
3236921243300914606,6794764411745744302,0.8
3498125935949522350,75394312834438574,0.0
7794567903767303598,3218914665840283054,0.0
795961400472915374,7578391843127629230,0.0
408649274005683630,3110822475769888174,0.65
5461702232736949678,1138237723183682938,0.0
4660066529680493946,4425867001678175610,0.0
1057183229321211310,7200088481089129850,0.85
6362423230418341242,1759741821418491310,0.6
3804381526781003182,8398051145168496046,0.0
507740543632604590,3534161242312674734,0.0
2336205005087129006,7902651227660873134,1.0
1705704636837283246,8587192772619165050,0.0
6119224324434095482,6362424898666978734,1.0
967099045645677946,1183282026764096890,0.05
6587607235705263482,2948690143407125934,0.5
2696490612398271918,4606015920149532078,0.0
5227516684505304494,3588206224043802030,0.0
1957905855125007738,1768750336667334062,0.45
6758740687338003886,93414715090281850,0.55
1039162731506865582,8929468449071338926,0.35
1975912867282484654,5821991854321477038,0.0
6092210497832942970,1759719609602438574,0.0
2957693192950642027,2210105032640873902,0.15
6641621567983367531,2246115790411685227,1.0
7848612932452177326,309583340335988142,0.6
5002340670715739514,4822196067813137786,1.0
2381240997640719723,6362419012080881070,0.15
1633633826222845358,3912448928214900142,1.0
5182480363719394667,1426465526064555438,1.0
976124619195002234,2489327886204683694,0.95
2471313454413718891,4119627523643860398,0.0
1192293714098498990,1147254697835001210,0.0
282536343417839022,5939071334939983278,1.0
237527155489459578,3813381867500799406,0.5
8857414877957973422,7722507614493023662,0.0
2426273894846981550,1543570488823946670,0.2
2759531911103530362,3984521371478967726,0.0
6524554394179247534,3993526209798161838,0.55
129429218958437806,5830984832962063723,0.0
1624636658565817774,4750132709017808302,0.5
8163853566283220398,6686674026001259898,0.6
2633440409050836398,4786163945819778478,0.0
7812575765896381818,8956492822766701946,0.5
1255337460560565678,6875830150195254702,0.0
4425876069140266414,4083603584213366190,0.5
922075287499134382,3948491485809866158,0.0
3011741269925227898,8425071687605558702,1.0
336601550140880302,795972243971579310,0.0
615832578879090094,8929472625648735662,0.0
5551772040432692602,3227911373194552750,0.0
4011542048147764587,2750534295571830190,0.95
3813386614605495726,3020753916576943482,0.6
1381438410627954094,4218707774837206446,0.75
201487835267337646,3912453607265977774,0.35
2120020609456962938,8407044061181203834,1.0
318577736305048954,6884834693887776122,0.0
3408063699270512046,8794359439008347514,0.85
7263140385690279290,7758538034113256826,0.65
462699834818543022,7073988109451726254,1.0
399645539749582254,8596203173536535982,0.45
1192291008120642923,3218907602466731438,0.25
7299175347779667374,2534349452998376878,1.0
2047970768180256122,1192276733282280878,0.0
877036381925412218,7911661315432076718,0.0
498737073372900715,2462303947912797614,0.15
3029759349033405870,7326191716350029230,0.3
2723506538200542638,2822596221177965998,0.0
7488319767498861946,1156265481762399662,0.5
3381037141014111610,8073787274766951854,0.65
2435275427592435118,8208886891125065082,0.65
327595021364549038,5587800412214422958,0.15
2381244026116234670,1759747132717581742,0.85
2858610227799096750,6362422126854243758,0.55
5281561182813271418,4335801391567605114,0.5
4380832861493101946,6830804081464921518,1.0
1021153899493512555,1093207528739900846,1.0
3552181065523039662,6272352822852038062,0.95
2453298684787912110,3543169263944902062,0.3
2642446514526256558,336601489794807214,0.05
3182870611018499502,6362421768468428206,0.05
7812582922347079034,3110830415211462010,0.6
390646301307284910,5840003862695153070,0.45
6650653927297734062,4984321751042934138,0.0
6515542246549632430,6632642641327033774,0.0
543757491397557678,3750331645032770990,1.0
5281562221894954414,8911454047188843950,0.0
2426275284130674094,4416866773550847406,0.75
300573740292922798,7992725416732491182,0.0
525758297032478126,8344006811517539758,0.15
5614828378075534766,4128634514483113390,0.3
1498532502009294202,7506333575340064174,0.0
1048174560472462714,6884834693887776122,0.35
5362625914251421102,7209096389707808122,0.65
7164064327419919790,2606425134390478202,0.4
5948090636968408427,615819243553166714,0.7
3525152193566379438,3245933190885719470,0.65
5921065756282791342,6065183301767224750,0.0
886045008878638510,6668654089957639598,0.5
2102005647805590958,7938669863798199726,0.95
3227913353286235566,2237124770533840302,0.05
741929253379788206,2534360324107433390,0.0
7605408383578996090,2363223487265686906,1.0
1030160135772050862,7749531352080170414,0.0
1129231380959229358,6362411980709813678,1.0
3678274405916968299,1642647153513485742,0.0
1480524565502612858,3372033748280964474,0.1
399643562472799610,6191277391102958970,0.85
5200495268248970670,8172871039190185390,0.5
5065385460729541995,300578757426976174,0.1
8992525594545980779,6515544523936243118,0.1
6020150024001914286,291564360668693934,0.0
4065585258953315758,2696473574237296046,0.25
1660656822049965434,741926764303246714,0.55
1858814921434936750,4876231895304234414,0.7
3606220054628265390,5740923157916018094,1.0
5191470792695422315,1453489634219918766,0.75
453698681079840174,8262938639605706158,0.35
453689474424266158,309580254549013934,0.8
1939873288924274042,7173067345105974702,0.55
3894452833017656750,1921877377623420282,0.5
1966909883649756590,6344409748926498222,0.6
4146649473379759534,4957290364307975598,0.0
5326585791922132398,7956699264162569646,0.0
3633239915588742574,642851704178752942,0.0
21351157296864686,6029154870238113198,1.0
651848772089679278,1768739229874808186,0.55
8398048812961564011,2210101251514203566,0.0
8181869704562492846,4948295832034721198,0.45
1723715802150886778,4236721773070556590,0.05
3615233944755955118,2525357036268393850,0.0
2201094602425679278,6065184899715562926,0.25
273554684314029486,8533158797547161006,0.0
8857417605973394862,5894049418973590958,1.0
3038765833360446842,5038350080743056814,0.7
1624642591172560302,8614218132607442298,0.0
822985785132295598,4669058864179211694,0.1
6065187764892253562,4155665590782172538,0.65
3281963429350473134,3597200361593853358,0.0
8884434507081764218,3795367592998675834,0.0
8479117449895105914,7497332108184571258,1.0
7956688794682881454,1723713661932096890,0.0
8497135600597212538,6614622842282700206,0.0
2597415601192906106,2831597450084162938,1.0
4705100912874397102,2129035603490518446,0.65
1219312096191094190,8271946175198242222,0.0
2318193136574934446,3435087395004663214,0.25
1903856522046293370,3597201487967040942,0.0
1795775908709541294,7722513721543888302,0.0
1525553588224411002,3894452211592539514,1.0
1570591412631752110,1543559487978503546,0.0
3345007432417547694,1849816906851966382,0.75
2957697562456632750,6119224510428407214,0.75
2471312031347852718,7857589456046257582,0.0
660865499810340270,6857815774415961518,0.05
2273128976978787758,2732522829957995950,0.05
3200895713002937774,3164865859668082094,0.5
5011344244369454458,2669476074121631150,0.0
1120237215973924270,8181879079038418298,0.05
2534358979404193198,8280956909320555950,1.0
786968281558291886,8389045066765831598,0.05
3876431368269618554,6344401264634148270,0.65
804977942968212910,1129239216380425646,0.15
4128642357421454766,5840009621723592058,1.0
4795169084509226362,7236121699132220846,0.0
6983916369756388730,4795162984192916910,0.0
3317976260255647150,2516339342752243118,0.0
8785331365858809195,1201287147979330990,0.85
1336408409446995374,1228311868406263214,0.5
1174274742765864366,327596287141905838,0.05
2777560774707297658,8019752412790181242,0.15
426666948521442734,3831385930967121326,0.8
642849295068640686,3912453607265977774,0.15
6758736177488565678,4497939511199882670,0.35
3354016856043294126,8055774705375192494,0.0
1471517275975699886,8470111050032053678,0.0
1372434944282064235,678880399569360302,0.75
5596813428001990062,6803776341783197102,0.05
435682270872321454,111423331696539054,0.4
877036663477689774,2435274680241118638,0.0
7272146548811038059,2111024305499946414,0.85
39369282567720366,5209498674127369646,0.0
327597399174356398,1363423860489647534,0.0
2120020609456962938,8298970538239206830,0.6
1705680701335426478,3723310310206279086,1.0
3948494017963943342,273555221045755310,0.0
5218512839030027642,4488926716301260154,0.9
3903454068217245102,8271946750016642478,1.0
2912662786076204462,6785761948273069486,0.55
6974897747961136491,4299771166133714350,1.0
6074194667097908654,2678476176484433326,0.55
723914939092626862,8335003115443398062,1.0
5812979642437729710,5524750648173049210,0.0
678883384129983918,6722712438091711866,0.3
2471310990387027374,3912456351979566458,0.7
4930280314722018734,4092615535673974190,0.5
3642244198629617018,6137234559642748334,0.35
3047773911209033134,4272749421792937390,0.0
6020152511569636782,8100810231500019066,0.85
4461902157887792558,7695458834097743278,0.0
7380237491595795834,6218309602071586170,0.9
3020749451242393006,7434279064713229742,0.55
6308377141227574635,5614817363925243310,0.75
525761018884326830,877041415140912558,0.0
6353407592443567534,5542772670582949294,0.0
264547149127212462,6137239830280781178,0.0
2975715968427101614,5155458706392247726,0.0
3426076106685693306,4759139566213686702,0.0
4840213050746955130,2210106716424387962,1.0
795970641142394234,2381239352944756142,0.05
1453500189110529387,1966909943813494190,0.0
1651632464293074350,7596409164895882670,0.45
5533758522687036846,4669069820599086510,0.0
1480520342697872814,6416439611012658606,0.0
3272954087547661742,6056178957899926958,0.05
3218910696090633646,5011342788114736558,0.0
588808090734015851,7317173638830589358,0.55
4110629866224551342,4128634532439913902,0.15
3759341819794214251,1300375916685921710,0.0
5155462499945463214,7794561169507313018,0.9
1570582308136983982,7632437095532858798,0.0
5074391290555331962,7119023399733417338,0.0
1678681246952433018,6380439128381881774,0.2
84400995097474426,8316985834864856494,0.0
3435085123910653358,8974511925559541166,0.85
453700928299777402,8136839159446037934,0.5
3218906905327824250,642850948467115438,0.05
3137846562297302446,7254133793556467066,0.05
3101820153701666222,2038968308328066478,0.55
2417271184467215738,2696495048556135802,0.0
516740132398839214,2372225399922197934,0.6
7605409161743486382,4957302000893478318,0.9
8641246433626445178,2570387812823324026,0.0
1435486827384974714,8632238177298656686,0.9
1201293176101774766,696891624738270638,0.25
498724016560883118,8803372225355482542,0.0
273549869317709178,291558222986884526,0.0
1588606729876821422,6029156653016901038,0.85
1255343378434436526,6524550473438985594,0.6
859019599271884206,2237129350164442490,0.0
1336401537772225966,3597201487967040942,0.0
7749532457985045934,976118646052210094,0.15
1642648996877786542,7758534760511378862,0.0
8515147255722972590,3687289011103505786,0.6
976118092965330298,7443293240311438766,1.0
1003135293681771950,8082791431409884590,0.0
6668665480342064558,282559010062337454,0.15
5921072598726266234,2417267908883088762,0.65
327599691907040686,2993731564050171310,1.0
408649274005683630,1633616069204614522,0.75
165466662575934842,1912864507603092910,0.0
2840604629377686958,1822789404108606894,0.45
1453502506616903034,4588011098461738414,1.0
255540345911954810,2804574799117147566,0.05
1075196548207396218,8488122782357994926,0.05
2381233597556520366,3543170636584754606,0.0
1885837413825332602,4984319752738078126,0.0
111426414207716730,3858423672361985454,0.75
3417037679943941498,7695458834097743278,0.0
1552576064454655406,5867003026723460526,1.0
4398851464910628270,9001539113561918894,1.0
5146446443885333934,8380031331854675322,0.0
3336003748820667822,1579600747559439790,0.0
1129240445815537070,804979407324140974,0.05
804953250098169262,4750131150446413230,0.25
1039168272076987822,5137439404884045230,0.35
3363024918119056762,6128236420170560942,0.0
7533363123293046138,345606525077390766,1.0
7740525423107018106,8488117695054904698,0.9
4506944711260206510,2282164304995298734,1.0
7569379231934727598,5470702919126889902,0.5
687875515453064622,1264342604446182830,0.6
1057170701371575674,1903855085667564974,1.0
8488122984687877550,8028755474499012014,0.0
4714106472698389882,3083801615718325626,0.8
7227106615965896110,6389450968436239790,0.5
3290955985490007470,1228316193066415482,0.7
3155857902082258350,3101818912315925934,0.35
1651656008288257387,4795167640502506874,0.8
3200895855937148334,3381037739551868334,0.3
66387480367406510,7668463797116325294,0.0
3471109805589923246,7956693016282052014,0.0
1417457082592224686,6362421768468428206,0.1
3354018858699013498,6560582109557648814,0.0
1174274934082942382,6002124370365203886,0.5
786963399818694062,4831197733897385390,0.0
7146051204622892462,3435089950706697594,0.6
2363223688270097838,1597613363253939630,0.25
6407449769878959534,1957898889784405422,1.0
723914703593637294,66381123442081198,0.0
3921473815117415854,192497890503716270,0.55
1057187437032117678,6614615441433920942,0.55
2678479642203463086,8217908400454182266,0.0
1246319333574968750,6416459204749749678,0.8
3444089039017749934,4272740306250292654,0.5
6119224266921657774,5713906655935239598,0.5
147444680248696238,6533552205715082670,0.8
8911461219541665198,5695888505754750382,0.0
300573961533584814,5371630031390913966,0.05
3326995484899065210,4308778183347135918,0.6
5245531199121888686,6380433070631601582,0.55
3065788131622016430,4290763308593788334,0.0
1237326820836414894,7821589524251757998,0.15
2615427673726690734,3525154897196619182,0.0
2525354581529738670,7236120537708223918,0.0
913054512156861870,1210305061457606062,0.0
1489504067858847150,8398041021016518062,0.6
3011718081770087854,7380236258788742574,0.15
1498516981781161390,8632226231273397678,0.5
2930680297670215086,6848811451088719226,0.0
3579188705944397230,8992504407869916590,0.6
940092126240007546,3498136120526493102,1.0
1480509093535110574,8226911490751806894,0.0
3948498358857315758,7587403219488464302,0.0
6362421971180098923,2822562713148706170,0.1
2381237736265295226,7010931629834120570,0.95
516746197702124974,210503255512014254,0.0
904060253367465338,8172868645837223342,0.2
1813785624111422894,7335198734655163822,0.0
1696682258142045614,2993730667610877358,0.0
660863391853495726,2966707151976603054,0.35
2426268805304221050,4101622679464250798,0.0
2561374235401231790,6722686747908531578,0.15
1984924766278448491,7055973214240232878,0.0
1759744211186828718,7128035109733391790,1.0
3056781243698927022,3507137972761603502,0.9
1363429165404458414,3047771900008142254,0.0
5749932203039554938,1039169150284801454,0.0
3705280157035058606,8443082455596629422,0.0
1174274959446181294,5317578479741556142,0.0
5335594925259826554,6776745661899027834,0.05
705898287067307438,3340143236162990,0.0
5407663430514687354,3399058617942556078,0.0
156460574991918510,1858816914311382446,0.8
1777762202623946158,5659863343575154094,0.5
7452297121733410170,8650247264301028782,0.0
2065987863066117498,1363423121351409070,0.0
561773302687983022,282562409476777390,0.0
759942763892663726,4452897905985289646,1.0
1660660713463723386,3227910308613463418,0.5
354621521889174906,435686120751035822,1.0
2876634353512885678,4849212489519902126,0.1
7245131090264731002,4597015567478736302,0.25
2102011454920435066,309572093505846702,0.0
5749937088015203758,1156266077788634490,1.0
7740524710909889966,1237326679496902062,0.3
2714509836128505262,1984927790643651962,0.2
6380434006471693690,4065589488716170618,0.95
2129031205535425966,1813778230193001902,0.35
1039168601704838507,8578190984916092334,0.0
7956689891247873454,2966709470359125422,0.95
1786761641947243950,93409251575868846,0.0
3011745733332524410,462699000238884270,0.0
7046971975850028410,6128238351707018670,0.0
669870183510287790,5830993948594863534,1.0
3354018504232103342,1111226128890426798,0.45
6128232453466039726,4398849255623110062,0.15
8244929625484490158,2029962017333040558,0.1
2192072563400865198,4236718430434395566,0.2
1075197855898576235,3200894291715542446,0.05
2660464157276898734,4020549438909306286,0.05
3227915148476413358,4993325513171078574,0.0
2525353226747919790,8028747425730287022,0.0
8884435434932245934,6884841700546631086,0.0
498736370492255610,6119225762115452334,0.0
723907442497899898,795972650025008558,0.0
6920872296509015470,2480322846067279278,0.0
1066191922455913902,5137440531506093434,0.4
8145839263049987502,2966699873618107822,0.7
2074971367551049082,696893397297841530,0.35
7938678536186529146,8380035866288862638,0.0
237527744791491962,7911653886510640506,0.35
597818639426964858,5668871817908131194,1.0
1030155973697514926,8118826723622260142,0.0
1228318388188484986,4795167429452164526,0.5
7956701460356857210,5011341369927034286,0.65
408665152391046574,3741323304519480750,1.0
8253926363373350318,8398046053582994810,0.0
5894041054004129198,8280947953085506990,1.0
1174274934082942382,5830997893819186606,0.05
7380237110542081387,6452487438936065402,0.55
615829735158060410,5038363461648782766,1.0
2984722194160242094,2020950481287370158,0.1
2678478726132921774,8235922259485031802,0.0
2210104270721099182,850021269221461370,0.95
2795571787310431662,6569585326401469870,0.05
651848772089679278,2696489582908087674,0.05
2570391201920931246,1948892719665628590,1.0
3471087168482762158,3381040230530340270,0.0
2318186775935952302,5047368705146619310,0.9
3092801371298233774,804970071976779182,0.4
2597416857466598778,3155863746189737390,0.0
4497933580802815339,5416664947326432686,0.5
381645802534636974,3885432036950259118,1.0
210499425333923246,2408262940915254702,1.0
2074992233355558318,5272549490073865646,0.5
6794769506373070254,4506936766022505902,0.25
931069033523881390,48347574272507258,0.05
2399233087462215086,8731315919893210542,0.6
6542558830546658734,5596811668954293678,0.0
642847971155908014,7452290663311644078,0.15
1219309565312079226,300574465072778670,0.1
4642048524216303022,1948894878570186158,1.0
3290963716274838958,8803371705316935086,0.55
678875658838809978,7064976925039889838,0.5
480715050891834798,3363022415455276462,0.0
2822582451955287470,8839398319433358766,0.0
579802938598337914,4975317030956170670,0.05
2786549958055742842,462708272854064558,0.0
1012135685960121774,777930693646157178,0.6
1147252542977256826,6740718040561622446,0.0
